Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
CGAP_EST_QUARTILE	38135:soft tissue_normal_3rd	10	3.875968992248062	0.06069621341847492	ACADM, ATIC, SYBU, PON2, CCNC, VPS37C, STBD1, GRB7, SOD3, SACM1L	211	390	16604	2.017742131486207	1.0	0.9082645769274879	68.291270380058
CGAP_EST_QUARTILE	16116:colon_normal_3rd	4	1.550387596899225	0.06097823626754731	LY6E, TNFRSF12A, PGK1, EMP2	211	71	16604	4.4333489086175835	1.0	0.9069639136369813	68.46545092749231
CGAP_EST_QUARTILE	564:muscle_normal_3rd	9	3.488372093023256	0.06147501194748907	ASB8, ARMC8, PHKB, CFL2, LIFR, SEMA4C, ARNTL, STBD1, C5ORF30	211	333	16604	2.126809273728705	1.0	0.9064756627162293	68.7700671685449
CGAP_SAGE_QUARTILE	1987:white blood cells_lung macrophage_3rd	22	8.527131782945736	0.06223334906820429	PLD2, IMMT, LGMN, ANXA1, S100A11, VPS37C, DAZAP2, ARRDC2, COMMD8, SCRIB, VASP, ALDH3B1, ACBD5, ACOT7, ACSL1, NAB2, IER5L, FLII, SERPINA1, CTSH, ARAP1, SERP1	211	1144	16356	1.4907036091870216	0.9999999997925612	0.3103720808856143	58.42476746354275
CGAP_EST_QUARTILE	20288:thyroid_neoplasia_3rd	6	2.3255813953488373	0.06232505966064658	BMP1, CSNK1E, RTN4R, STRA6, AGRN, CEP170B	211	168	16604	2.81042654028436	1.0	0.9072956872246328	69.2848616887617
CGAP_SAGE_QUARTILE	3:brain_glioblastoma, cerebral cortex_3rd	32	12.4031007751938	0.0628326605041568	TNFRSF12A, ADH5, RSPO4, CORO2A, ACOT7, LY6E, ACOT11, ASPH, INF2, RARG, MYO1C, ANXA1, S100A11, TMPRSS5, SOD3, VASP, EPHA2, TATDN3, CAMK2N1, NUMBL, PLEKHA4, NUBPL, FAM114A2, CFL2, IER5L, FLII, RIN1, EFNA4, WDR46, PC, ADAM15, ACVR1	211	1823	16356	1.3606861248969853	0.9999999998338313	0.30867679310763485	58.78623097990214
CGAP_SAGE_QUARTILE	49:ovary_normal surface epithelium immortalized with SV40_3rd	38	14.728682170542637	0.06418779574545831	NETO2, GGCT, RUSC1, ABTB2, ADH5, ACSF2, SCRIB, CORO2A, RSPO4, ACOT7, ECE1, LY6E, ATIC, ACOT11, AGRN, ASPH, LDAH, SCO1, VASN, BMP1, MYO1C, RMDN1, ITGA3, PPP1CC, SAMD1, EPHA2, NUBPL, ASB8, COG5, ZDHHC16, RCC2, DOK4, IER5L, FLII, IDI1, PGK1, WDR46, MYH10	211	2245	16356	1.3120847802911157	0.9999999998994272	0.31015791476540133	59.59284365692385
CGAP_SAGE_QUARTILE	417:liver_Poorly differentiated adenocarcinoma_3rd	30	11.627906976744185	0.06422769182331092	ERBB3, LGMN, ADH5, ABCA4, AKT1, CD47, HRH1, LY6E, GRIN2C, SERPINA1, LDAH, RUNX2, LAD1, EPPK1, ANXA1, S100A11, CCNC, ITGA3, RIC8B, SAMD1, INHBB, COG5, ZDHHC16, CST6, DIO2, TACSTD2, SEMA4C, EMP2, MYH10, SERP1	211	1689	16356	1.3768488042224711	0.9999999999009042	0.3062432326276642	59.616367625046486
GNF_U133A_QUARTILE	Olfactory Bulb_3rd	40	15.503875968992247	0.06495902944191137	NETO2, PALM, SCN1B, GCLC, WASF3, ERBB3, RUSC1, SNX4, CACNB4, DAZAP2, SEC62, CDH6, CTTN, ACOT7, SYBU, UGT8, AGRN, ASPH, CEP170B, BHLHE41, ALS2CL, DTX4, ALDH6A1, RIC8B, CAMK2N1, ITPR1, C5ORF30, ELMO1, NCAM1, EML1, EIF4E, NPTXR, DIO2, CSNK1E, FBXL5, PON2, IDI1, SEPT8, MYH10, EPN2	200	2111	13681	1.2961629559450498	0.9946937222924236	0.1706411198469514	50.85806964362678
CGAP_EST_QUARTILE	20738:genitourinary_neoplasia_3rd	3	1.1627906976744187	0.0650765457188904	ELF3, ERBB2, ITGA3	211	33	16604	7.153813011632917	1.0	0.9146769396991192	70.89671581272209
CGAP_EST_QUARTILE	20326:testi_normal_3rd	3	1.1627906976744187	0.0650765457188904	PHKB, FLII, SERP1	211	33	16604	7.153813011632917	1.0	0.9146769396991192	70.89671581272209
CGAP_EST_QUARTILE	19244:cerebrum_normal_3rd	3	1.1627906976744187	0.0650765457188904	ZDHHC16, PFKFB2, CACNB4	211	33	16604	7.153813011632917	1.0	0.9146769396991192	70.89671581272209
CGAP_SAGE_QUARTILE	94:kidney_normal_3rd	19	7.3643410852713185	0.06573908627188309	VASN, ACADM, MYO1C, LGMN, MID1, ACAT1, CAMK2N1, SOD3, NUBPL, CORO2A, ALDH1B1, ACOT11, ETNK2, SERPINA1, AGRN, CTSH, ARAP1, WWOX, MT1F	211	954	16356	1.5438314107723032	0.9999999999434467	0.308356718637	60.49824115163573
CGAP_EST_QUARTILE	17562:thyroid_neoplasia_3rd	5	1.937984496124031	0.06598969224662471	ARMC8, ADCY9, ANXA1, PON2, ITPR1	211	120	16604	3.2788309636650865	1.0	0.9155481030317018	71.4137331045657
CGAP_EST_QUARTILE	40213:heart_uncharacterized histology_3rd	5	1.937984496124031	0.06598969224662471	ACADM, LGMN, ASPH, IDI1, SERP1	211	120	16604	3.2788309636650865	1.0	0.9155481030317018	71.4137331045657
CGAP_EST_QUARTILE	40161:kidney_normal_3rd	8	3.10077519379845	0.06657309297537325	HRH1, EIF4E, ATIC, CBX2, PPP1CC, IDI1, DAZAP2, SCO1	211	281	16604	2.2403400178779243	1.0	0.9153305242347485	71.73949103415119
CGAP_SAGE_QUARTILE	66:pancreas_normal ductal_3rd	35	13.565891472868216	0.06707044932901063	TNFRSF12A, PFKFB2, SFXN3, SNX4, ACBD5, SCRIB, CORO2A, NOD1, LY6E, ACOT11, PLEKHG5, WDR31, SCO1, ACADM, MYO1C, RMDN1, IMMT, SPHK1, S100A11, TATDN3, VASP, EPHA2, DVL1, ZNF664, NUBPL, EVPL, KLHL17, CSNK1E, CFL2, LCLAT1, FLII, EFNA4, IDI1, DCUN1D3, DUSP6	211	2043	16356	1.3279885309448747	0.9999999999655214	0.3096978223768705	61.26024897849825
CGAP_EST_QUARTILE	23424:colon_neoplasia_3rd	4	1.550387596899225	0.06732097011339709	AKT1, LGMN, ERBB2, TMPRSS4	211	74	16604	4.25361854745741	1.0	0.9156473185590597	72.15195704158657
UP_TISSUE	Mammary gland	11	4.263565891472868	0.06749065292005299	NRP2, DUSP5, CTTN, NOD1, LY6E, LRG1, DOK7, SPHK1, EHD2, SEC62, ZSWIM4	251	439	18912	1.8879561480728568	0.9999772522401815	0.6566841426668562	56.711990218132726
CGAP_EST_QUARTILE	20753:genitourinary_neoplasia_3rd	5	1.937984496124031	0.0676018719576287	MDFI, ARMC8, ITGA3, CTSH, EPHA2	211	121	16604	3.251733187105871	1.0	0.9144665360804723	72.30540324288907
CGAP_EST_QUARTILE	16535:genitourinary_neoplasia_3rd	7	2.7131782945736433	0.06821677140011322	EIF4E, GGCT, SDHD, PPP1CC, IDI1, COMMD8, CAMK2N1	211	227	16604	2.4266237968975095	1.0	0.9143673311668059	72.63851418708312
CGAP_EST_QUARTILE	6330:stomach_neoplasia_3rd	3	1.1627906976744187	0.06858487281063969	LAD1, IMMT, GPAM	211	34	16604	6.943406746584889	1.0	0.9134850637022784	72.83611016480296
CGAP_SAGE_QUARTILE	42:brain_glioblastoma, cerebral cortex_3rd	31	12.015503875968992	0.06976755038046803	TNFRSF12A, PHKB, RUSC1, SFXN3, SCRIB, ACSF2, AKT1, CORO2A, RSPO4, ACOT11, AGRN, INF2, MDFI, RARG, MYO1C, MRC2, ANXA1, ITGA3, PPP1CC, EPHA2, NUBPL, DOK4, CSNK1E, SDHD, IER5L, PON2, EFNA4, PGK1, ARAP1, WDR46, ACVR1	211	1772	16356	1.3561028318337915	0.9999999999873745	0.3162972080192553	62.76236216849196
GNF_U133A_QUARTILE	Cerebellum Peduncles_3rd	30	11.627906976744185	0.07072554050302388	PALM, SCN1B, WASF3, RUSC1, SFXN3, CBX2, CACNB4, EPHB3, ACOT7, GRIN2C, SYBU, BHLHE41, CEP170B, LDAH, WWOX, ALS2CL, ALDH6A1, RARG, MID1, ITPR1, CAMK2N1, ELMO1, NCAM1, DUSP5, NPTXR, ADCY9, NAB2, SEPT8, PC, EPN2	200	1507	13681	1.361745189117452	0.9967248433349645	0.17904689922036332	53.97079627921612
CGAP_EST_QUARTILE	7680:mammary gland_neoplasia_3rd	5	1.937984496124031	0.07088712234921668	VASN, ELF3, ERBB2, ASPH, ACSF2	211	123	16604	3.198859476746426	1.0	0.9185963464914291	74.0416760106729
CGAP_EST_QUARTILE	21752:placenta_normal_3rd	5	1.937984496124031	0.07088712234921668	BMP1, TNFRSF12A, LGMN, FBLN7, SPCS3	211	123	16604	3.198859476746426	1.0	0.9185963464914291	74.0416760106729
CGAP_SAGE_QUARTILE	424:mammary gland_ductal carcinoma in situ, extensive, gradeIII, Her2+_3rd	25	9.689922480620156	0.07141351356674036	VASN, LGMN, ANXA1, TIFA, ARNTL, MID1, DAZAP2, ACBD5, ITPR1, CDH6, AKT1, DUSP5, HRH1, EIF4E, NPTXR, BBC3, GATAD2A, ASPH, CTSH, EMP2, GGA3, WWOX, PC, DUSP6, SERP1	211	1365	16356	1.4197177230352587	0.999999999993171	0.3186839243361185	63.65234367547272
CGAP_EST_QUARTILE	40090:uncharacterized tissue_neoplasia_3rd	9	3.488372093023256	0.07206487799551946	INF2, EIF4E, ATIC, RUSC1, IDI1, DAZAP2, WDR46, SERP1, TOMM34	211	344	16604	2.0588008376501707	1.0	0.9201261399896491	74.63866895854932
UP_TISSUE	Epithelium	47	18.217054263565892	0.07232196067342139	PALM, SSH3, PFKFB2, ERBB2, ITGB4, SEC62, CANX, ACBD5, AKT1, CTTN, ECE1, GATAD2A, ASPH, RUNX1, EHD2, AGAP3, TOMM34, INF2, TMC6, MYO1C, EPPK1, ANXA1, S100A11, LMNA, CCNC, NEXN, MID1, SAMD1, ITPR1, EPHA2, NUMBL, CD55, ADCY9, RCC2, CSNK1E, TACSTD2, NAB2, CFL2, FLII, RIN1, PGK1, GPAM, ARAP1, WDR46, PC, MYH10, EPN2	251	2816	18912	1.2575606664252084	0.9999897249677253	0.6480137123497559	59.324214273680084
CGAP_SAGE_QUARTILE	425:colon_cell line derived from colorectal carcinoma_3rd	23	8.914728682170542	0.07379284428379856	ELF3, TNFRSF12A, RTN4R, ITGA3, WTIP, DAZAP2, EPHA2, ACSF2, CDH6, DVL1, CARD10, ACOT7, CST6, DOK4, KLHL17, BBC3, NAB2, IER5L, PGK1, RUNX2, GRB7, WDR46, ADAM15	211	1235	16356	1.4436287583705893	0.9999999999971964	0.3237402249389625	64.9040610930325
CGAP_SAGE_QUARTILE	159:vascular_high-grade comedo DCIS endothelium_3rd	25	9.689922480620156	0.07422621549206553	ABTB2, CDH6, AKT1, CORO2A, NOD1, ECE1, GRIN2C, ACOT11, GATAD2A, VASN, SPHK1, TIFA, ARRDC2, SOD3, VASP, EPHA2, TATDN3, PLEKHA4, NUBPL, DUSP5, RCC2, CSNK1E, IER5L, DUSP6, ACVR1	211	1371	16356	1.4135045163698965	0.9999999999976166	0.32149427006325115	65.1277018681505
CGAP_EST_QUARTILE	38136:gastrointestinal tract_normal_3rd	9	3.488372093023256	0.07431901902330174	ALDH1A1, ALDH6A1, COG5, ACADM, MYO1C, SNX4, ACSF2, WDR46, SERP1	211	347	16604	2.0410014067771147	1.0	0.9245943089019701	75.7452541174723
CGAP_SAGE_QUARTILE	65:pancreas_normal ductal_3rd	34	13.178294573643413	0.07588397879546675	PHKB, TNFRSF12A, RUSC1, RTKN, SCRIB, CDH6, CORO2A, ACOT7, PIP5KL1, NOD1, LY6E, GRIN2C, ACOT11, ETV4, MYO1C, RMDN1, IMMT, SPHK1, S100A11, PPP1CC, MID1, EPHA2, DVL1, DUSP5, NUBPL, EIF4E, KLHL17, CSNK1E, FLII, LCLAT1, DCUN1D3, WDR46, ADAM15, DUSP6	211	1996	16356	1.3204228361937145	0.9999999999987204	0.3237592117290624	65.97105628743087
CGAP_EST_QUARTILE	1531:cerebrum_uncharacterized histology_3rd	5	1.937984496124031	0.07596582650766284	CD47, LCLAT1, ASPH, CAMK2N1, ITPR1	211	126	16604	3.122696155871511	1.0	0.9271795002626619	76.52466169886351
CGAP_EST_QUARTILE	21078:genitourinary_neoplasia_3rd	4	1.550387596899225	0.07622428563823516	F11R, IMMT, ARAP1, NUMBL	211	78	16604	4.035484262972415	1.0	0.9260740192327068	76.64481496837479
UNIGENE_EST_QUARTILE	soft tissue/muscle tissue tumor_disease_3rd	56	21.705426356589147	0.07648592353484723	CBX2, VPS37C, AKT1, RSPO4, ACOT7, PIP5KL1, GRIN2C, WDR31, AP5M1, CEP170B, TOMM34, EVA1A, ALDH6A1, ACADM, RARG, PPP1CC, ZSWIM4, TATDN3, NUMBL, RDH5, NCAM1, ZDHHC16, DOK4, RCC2, ALDH1B1, CFL2, NAB2, DOK7, SEMA4C, FLII, SEPT8, EPN2, GGCT, ERBB3, RTKN, SNX4, WTIP, DAZAP2, COMMD8, SCRIB, ALDH1A1, ATIC, PAFAH1B3, ETV4, ANXA1, MYLPF, SAMD1, DVL1, PLEKHA4, EIF4E, SERTAD4-AS1, ARMC8, CSNK1E, CDON, FBLN7, PC	225	3712	18142	1.216417624521073	0.9976356733390529	0.18255806009119602	56.712555728426175
CGAP_SAGE_QUARTILE	418:mammary gland_invasive breast cancer, ER+, PR+, Her-, grade II_3rd	24	9.30232558139535	0.07654820345251205	F11R, ELF3, EPPK1, TNFRSF12A, ERBB3, SSH3, ERBB2, S100A11, ACBD5, TATDN3, ACSF2, CDH6, RSPO4, IGSF8, SERTAD4-AS1, KLHL17, BBC3, TACSTD2, IER5L, FLII, IDI1, GRB7, ETV4, SERP1	211	1308	16356	1.4223227096830298	0.9999999999990029	0.3224082013316749	66.30363169596303
UNIGENE_EST_QUARTILE	gastrointestinal tumor_disease_3rd	57	22.093023255813954	0.0768229463881085	ELF3, LGMN, LDHD, ACBD5, ACOT7, PIP5KL1, AP5M1, ASPH, CEP170B, TOMM34, LAD1, CCNC, ARRDC2, VASP, KLHL17, CST6, ALDH1B1, RIN1, ZNF480, EFNA4, DCUN1D3, CTSH, TNFRSF12A, ERBB2, CTF1, ALDH1A1, CORO2A, HRH1, ACSL1, COL6A6, LY6E, POU2F3, PLEKHG5, AGRN, UGT8, ETV4, INF2, DTX4, EPPK1, IMMT, S100A11, ANXA1, MID1, EPHA2, SAMD1, SOD3, TMPRSS4, EIF4E, DIO2, BBC3, PSORS1C1, IER5L, LIPH, RWDD4, PGK1, ARAP1, DUSP6	225	3789	18142	1.2129779185361134	0.9977003587571462	0.1779613053716843	56.87850031035326
UP_TISSUE	Mammary carcinoma	5	1.937984496124031	0.07865968119419256	INF2, IMMT, ERBB2, S100A11, ADAM15	251	122	18912	3.087975964992489	0.9999964002549478	0.6481512774189306	62.53191563367514
CGAP_EST_QUARTILE	1481:brain_neoplasia_3rd	9	3.488372093023256	0.07921694420416395	MDFI, AKT1, ACOT7, CSNK1E, CFL2, SYBU, PON2, SCRIB, TOMM34	211	352	16604	2.0120099095217583	1.0	0.9318753496439733	77.99437017038763
UNIGENE_EST_QUARTILE	retinoblastoma_disease_3rd	48	18.6046511627907	0.07978551357237385	NETO2, PDCD6IPP2, SFXN3, CBX2, VPS37C, ACAT1, ACBD5, SCRIB, CDH6, PLEKHG4, AKT1, CORO2A, ACOT7, NOD1, ATIC, BCL2, PAFAH1B3, WDR31, ETNK2, STRA6, LDAH, INF2, C17ORF107, SEC11C, RTN4R, CCNC, PPP1CC, ALDH3B1, NUMBL, INHBB, ASB8, SERTAD4-AS1, EIF4E, EVPL, ADCY9, RCC2, BBC3, ALDH1B1, CDON, SEMA4C, TMEM184A, LCLAT1, DCUN1D3, PGK1, IGSF9, WDR46, PC, MYH10	225	3119	18142	1.2408763492572408	0.9981987706958676	0.1792015429574113	58.31263733817582
CGAP_EST_QUARTILE	26715:eye_normal_3rd	9	3.488372093023256	0.0800980182072549	NUBPL, ZDHHC16, MRC2, HEY2, MID1, IDI1, COL8A2, ACBD5, ZNF664	211	353	16604	2.0063101647355777	1.0	0.9323137706897177	78.37742597835624
CGAP_EST_QUARTILE	20274:placenta_normal_3rd	4	1.550387596899225	0.08086091259351308	LY6E, S100A11, ZNF480, TOMM34	211	80	16604	3.934597156398105	1.0	0.9324665204938845	78.70400091297086
CGAP_EST_QUARTILE	16815:mammary gland_neoplasia_3rd	5	1.937984496124031	0.08122308443269621	ARMC8, ADCY9, ASPH, VASP, WWOX	211	129	16604	3.05007531503729	1.0	0.9316800199356512	78.85739941493351
CGAP_EST_QUARTILE	378:heart_normal_3rd	7	2.7131782945736433	0.0822063595037156	DTX4, ALDH6A1, IGSF8, RARG, MRC2, CBX2, MYH10	211	238	16604	2.314468915528297	1.0	0.9323511649210727	79.26861609141953
CGAP_EST_QUARTILE	40317:uncharacterized tissue_normal_3rd	7	2.7131782945736433	0.08337745726467576	EIF4E, ACADM, IMMT, RUSC1, WDR46, ADAM15, DUSP6	211	239	16604	2.3047849451704376	1.0	0.9334323418607261	79.74851611379901
CGAP_EST_QUARTILE	902:whole body_normal_3rd	7	2.7131782945736433	0.08473461114691841	INF2, FAM114A2, LIFR, PPP1CC, IDI1, TATDN3, SACM1L	211	240	16604	2.295181674565561	1.0	0.9348907669535979	80.29151830641138
CGAP_EST_QUARTILE	13826:thyroid_neoplasia_3rd	4	1.550387596899225	0.0856169367712098	MYO1C, CST6, ADCY9, LGMN	211	82	16604	3.8386313720957115	1.0	0.9352770561083179	80.63712439435147
CGAP_EST_QUARTILE	31159:pooled tissue_normal_3rd	4	1.550387596899225	0.0856169367712098	ACSL1, SDHD, ANXA1, GPAM	211	82	16604	3.8386313720957115	1.0	0.9352770561083179	80.63712439435147
UP_TISSUE	Placenta	57	22.093023255813954	0.08596189510274187	ELF3, RUSC1, LGMN, SDC4, CANX, AKT1, CTTN, SERPINA1, RARB, BHLHE41, WWOX, ALS2CL, VASN, EVA1A, F11R, FECH, RARG, LAD1, LIFR, PPP1CC, ALDH3B1, SACM1L, ELMO1, ZDHHC16, TACSTD2, CFL2, NAB2, EPS8L1, EPN2, ACVR1, SCN1B, ERBB3, TNFRSF12A, ERBB2, RTKN, COMMD8, CORO2A, ECE1, LY6E, ATIC, POU2F3, TGM1, SCO1, BMP1, S100A11, ANXA1, MYLPF, MID1, DUSP5, SERTAD4-AS1, PLK3, EIF4E, ARMC8, DIO2, CSNK1E, CDON, PGK1	251	3558	18912	1.207070537411904	0.9999989345377069	0.6527998911521941	65.93938723073146
CGAP_EST_QUARTILE	40211:uncharacterized tissue_uncharacterized histology_3rd	10	3.875968992248062	0.08599708816779977	ASB8, FAM114A2, EIF4E, ACADM, ATIC, IMMT, RMDN1, ERBB3, SNX4, VASP	211	419	16604	1.8780893347962309	1.0	0.934575006648739	80.7842560873545
CGAP_SAGE_QUARTILE	1963:mammary gland_null_3rd	21	8.13953488372093	0.08647211908160474	VASN, IMMT, RMDN1, MRC2, ACAT1, SOD3, TATDN3, CDH6, PLEKHA4, INHBB, AKT1, DUSP5, ECE1, LY6E, SDHD, GATAD2A, LCLAT1, STRA6, DCUN1D3, DUSP6, ADAM15	211	1124	16356	1.4482636487831204	0.9999999999999766	0.3533028769118314	70.9271279285561
CGAP_EST_QUARTILE	40091:genitourinary_normal_3rd	5	1.937984496124031	0.08665588595956106	ALDH1A1, DAZAP2, WDR46, SERP1, TOMM34	211	132	16604	2.9807554215137153	1.0	0.9344814649124831	81.03673342384063
UNIGENE_EST_QUARTILE	pancreatic tumor_disease_3rd	52	20.155038759689923	0.08713889407107112	LDHD, VPS37C, AKT1, ACOT7, NOD1, SERPINA1, ASPH, VASN, PLD2, LAD1, VASP, SCEL, ALDH3B1, NUMBL, CARD10, INHBB, IGSF8, NPTXR, CST6, TACSTD2, RYR1, CTSH, WDR46, EPS8L1, ADAM15, TNFRSF12A, SSH3, SCRIB, ECE1, LY6E, POU2F3, PLEKHG5, PAFAH1B3, AGRN, COL8A2, SCO1, INF2, BMP1, MYO1C, SEC11C, MRC2, S100A11, ITGA3, EPHA2, SOD3, TMPRSS4, C5ORF30, DVL1, PLEKHA4, ARMC8, ADCY9, LIPH	225	3442	18142	1.2181341597262572	0.9990210568488852	0.18939209900492626	61.687679661451355
CGAP_EST_QUARTILE	2918:colon_neoplasia_3rd	11	4.263565891472868	0.08807871012016759	ZDHHC16, RCC2, ARMC8, RUSC1, MRPS10, TATDN3, ACSF2, SCRIB, WDR46, ADAM15, DVL1	211	484	16604	1.788453252908229	1.0	0.936008323204801	81.57135478920364
GNF_U133A_QUARTILE	leukemiachronicmyelogenous(k562)_3rd	31	12.015503875968992	0.08812165210860984	PALM, SCN1B, WASF3, SSH3, ACOT7, GRIN2C, BCL2, NUDT7, SYBU, AGRN, RUNX1, COL8A2, ETV4, INF2, F11R, ALDH6A1, MRC2, LMNA, CAMK2N1, ITPR1, ELMO1, CARD10, C5ORF30, NCAM1, EIF4E, NPTXR, EML1, DOK4, ALDH1B1, BBC3, RIN1	200	1603	13681	1.322866500311915	0.9992499702499262	0.21325145271488544	62.310498873193495
CGAP_SAGE_QUARTILE	178:mammary gland_breast carcinoma cell line_3rd	34	13.178294573643413	0.08961209195095302	GGCT, TNFRSF12A, RUSC1, SSH3, SNX4, CDH3, SCRIB, ACSF2, CORO2A, RSPO4, ACOT7, LY6E, WWOX, SCO1, MDFI, INF2, F11R, ACADM, RMDN1, S100A11, ARRDC2, VASP, ZNF664, NUBPL, RCC2, CST6, KLHL17, TACSTD2, IER5L, FLII, IDI1, EMP2, GRB7, EPS8L1	211	2028	16356	1.299587761855352	0.9999999999999929	0.35999090155809266	72.26278492659364
CGAP_EST_QUARTILE	29964:liver_neoplasia_3rd	11	4.263565891472868	0.09010617213956981	ALDH6A1, ACSL1, EIF4E, ZDHHC16, GGCT, DOK4, MYO1C, ADH5, EFNA4, PPP1CC, ACSF2	211	485	16604	1.7847657204280059	1.0	0.9386955133201212	82.30859592338035
CGAP_SAGE_QUARTILE	426:colon__3rd	26	10.077519379844961	0.09011847435188108	TNFRSF12A, RUSC1, CDH6, RSPO4, ACOT7, LY6E, GATAD2A, RUNX2, SCO1, LAD1, RTN4R, S100A11, ITGA3, RIC8B, SAMD1, EPHA2, DVL1, CARD10, NUMBL, ZDHHC16, CST6, KLHL17, SEMA4C, LCLAT1, EFNA4, WDR46	211	1471	16356	1.370109639443136	0.9999999999999941	0.35779720901900536	72.4727826317654
CGAP_EST_QUARTILE	23878:kidney_neoplasia_3rd	6	2.3255813953488373	0.09032726864354367	PSORS1C1, S100A11, TIFA, ITGA3, AGRN, STBD1	211	187	16604	2.5248751805763234	1.0	0.9377100146164418	82.38728447242072
CGAP_EST_QUARTILE	164:colon_neoplasia_3rd	5	1.937984496124031	0.0903736680108549	DOK4, ALDH1B1, SSH3, PAFAH1B3, CARD10	211	134	16604	2.9362665346254504	1.0	0.9363708957842075	82.40375600698933
CGAP_EST_QUARTILE	23658:head and neck_neoplasia_3rd	3	1.1627906976744187	0.09084303683687028	LGMN, RYR1, ARNTL	211	40	16604	5.901895734597157	1.0	0.9358913948709089	82.56956267102105
CGAP_EST_QUARTILE	31446:cervix_neoplasia_3rd	10	3.875968992248062	0.09169357559431851	DUSP5, ACOT7, ZDHHC16, CSNK1E, RUSC1, SPHK1, RTN4R, FBXO8, VASP, C5ORF30	211	427	16604	1.8429026493667935	1.0	0.9361872734920575	82.86626225529048
UP_TISSUE	Hippocampus	11	4.263565891472868	0.09230719977778298	ASB8, CD47, CD55, ACOT7, GCLC, LIFR, FLII, ITGA3, CACNB4, ASPH, WWOX	251	467	18912	1.774759633841508	0.9999996330133465	0.652997852794001	68.66712125137717
CGAP_EST_QUARTILE	594:spleen_normal_3rd	6	2.3255813953488373	0.09357217529625833	DTX4, LGMN, MRC2, PON2, FLII, MT1G	211	190	16604	2.485008730356697	1.0	0.9384899101060371	83.50475482489671
CGAP_SAGE_QUARTILE	431:mammary gland_primary ductal in situ breast carcinoma, intermediate grade_3rd	28	10.852713178294573	0.09359957549702927	ELF3, GGCT, ERBB2, SSH3, EPHB3, ACSF2, SYBU, PAFAH1B3, ETNK2, SERPINA1, AGRN, RUNX1, ALDH6A1, LAD1, ACACB, RIC8B, SAMD1, TATDN3, CAMK2N1, DVL1, SACM1L, EVPL, KLHL17, NAB2, PON2, EPS8L1, ADAM15, DUSP6	211	1616	16356	1.3431091924358314	0.9999999999999984	0.36534993261058346	73.87699948822728
CGAP_EST_QUARTILE	21061:colon_normal_3rd	5	1.937984496124031	0.0941669807526709	CORO2A, RCC2, RTKN, CBX2, ARAP1	211	136	16604	2.8930861444103706	1.0	0.9382651532631336	83.70218064404563
CGAP_SAGE_QUARTILE	1624:stomach_null_3rd	24	9.30232558139535	0.09418488120215832	DTX4, IMMT, RUSC1, ERBB2, LGMN, S100A11, ADH5, DAZAP2, CAMK2N1, ZNF664, ALDH1A1, AKT1, CD47, FAM114A2, ZDHHC16, EIF4E, ARMC8, DOK4, SPCS3, ASPH, STBD1, GGA3, ACVR1, MT1F	211	1341	16356	1.3873214796908298	0.9999999999999988	0.36342189254946633	74.10647662191086
CGAP_EST_QUARTILE	21346:lung_neoplasia_3rd	3	1.1627906976744187	0.0947356055658216	NRP2, PON2, ACVR1	211	41	16604	5.757947058143567	1.0	0.937993801834657	83.88882621476355
CGAP_EST_QUARTILE	40179:uncharacterized tissue_uncharacterized histology_3rd	4	1.550387596899225	0.09547495959809098	ALDH1A1, ATIC, ADH5, DAZAP2	211	86	16604	3.6600903780447482	1.0	0.938051136407152	84.12849094305489
CGAP_EST_QUARTILE	40134:colon_normal_3rd	4	1.550387596899225	0.09547495959809098	ELF3, ADH5, DAZAP2, WDR46	211	86	16604	3.6600903780447482	1.0	0.938051136407152	84.12849094305489
CGAP_EST_QUARTILE	21276:lung_normal_3rd	4	1.550387596899225	0.09547495959809098	F11R, CSNK1E, CTSH, MYH10	211	86	16604	3.6600903780447482	1.0	0.938051136407152	84.12849094305489
CGAP_EST_QUARTILE	40255:brain_neoplasia_3rd	6	2.3255813953488373	0.09597012483887328	ZDHHC16, IMMT, LGMN, ITGA3, WDR46, EPS8L1	211	191	16604	2.471998213443835	1.0	0.9376470952982903	84.28711181866332
CGAP_EST_QUARTILE	40173:head and neck_neoplasia_3rd	5	1.937984496124031	0.09609162448264644	RARG, IMMT, SSH3, ADAM15, SERP1	211	137	16604	2.871968727297886	1.0	0.9365350543881504	84.32580327830907
CGAP_EST_QUARTILE	10794:mammary gland_normal_3rd	4	1.550387596899225	0.0980092618917223	ACOT7, ADCY9, CDH3, DUSP6	211	87	16604	3.6180203736994065	1.0	0.9388080276942369	84.92466925382796
CGAP_SAGE_QUARTILE	40:ovary_cystadenoma immortalized with SV40_3rd	37	14.34108527131783	0.09932872812772653	TNFRSF12A, RUSC1, SSH3, ADH5, SFXN3, ACAT1, CORO2A, RSPO4, ACOT7, ACOT11, ASPH, RUNX1, SCO1, TOMM34, INF2, PLD2, ALDH6A1, RARG, BMP1, MYO1C, IMMT, SPHK1, S100A11, ITGA3, VASP, DVL1, NUBPL, ZDHHC16, EIF4E, ADCY9, CSNK1E, SEMA4C, FBLN7, SPCS3, RWDD4, PLEKHN1, ACVR1	211	2262	16356	1.2679547940211446	0.9999999999999998	0.37590116262498874	76.0443334723741
